,Attrition,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
1043,0,59,Travel_Rarely,Research & Development,3,3,Life Sciences,3,Male,2,1,Research Scientist,4,Married,"(990.01, 2908.0]",3,No,17,3,1,1,7,6,3,1,0,0,0
1044,0,40,Travel_Rarely,Sales,7,4,Medical,2,Male,3,5,Manager,2,Single,"(18100.0, 19999.0]",1,No,14,3,2,0,21,3,2,21,8,12,8
1045,0,50,Non-Travel,Sales,1,3,Life Sciences,4,Female,3,2,Sales Executive,3,Married,"(4807.0, 6706.0]",0,No,12,3,1,1,19,3,3,18,7,0,13
1046,0,35,Travel_Rarely,Sales,18,3,Medical,3,Female,3,2,Sales Executive,3,Married,"(2908.0, 4807.0]",1,No,16,3,2,0,5,3,3,5,2,1,0
1047,1,47,Travel_Frequently,Sales,27,2,Life Sciences,2,Female,4,2,Sales Executive,3,Single,"(4807.0, 6706.0]",4,Yes,12,3,4,0,8,2,3,5,4,1,3
1048,1,31,Travel_Frequently,Research & Development,3,3,Life Sciences,4,Female,3,1,Research Scientist,3,Single,"(2908.0, 4807.0]",1,No,12,3,1,0,7,2,1,7,2,7,7
1049,0,29,Travel_Rarely,Research & Development,27,3,Medical,2,Female,3,2,Healthcare Representative,3,Married,"(2908.0, 4807.0]",4,No,12,3,1,1,11,3,2,8,7,1,1
1050,0,32,Travel_Rarely,Research & Development,5,4,Other,2,Female,4,1,Research Scientist,4,Married,"(2908.0, 4807.0]",3,No,17,3,4,2,6,3,3,3,2,0,2
1051,0,60,Travel_Rarely,Sales,16,4,Marketing,1,Male,3,2,Sales Executive,1,Single,"(4807.0, 6706.0]",8,No,14,3,4,0,10,1,3,2,2,2,2
1052,1,28,Non-Travel,Research & Development,24,2,Technical Degree,2,Male,2,3,Healthcare Representative,1,Single,"(8605.0, 10504.0]",1,No,12,3,1,0,10,2,2,10,7,1,9
1053,0,56,Travel_Rarely,Sales,11,5,Marketing,4,Female,2,2,Sales Executive,1,Married,"(4807.0, 6706.0]",4,No,16,3,3,1,6,3,3,0,0,0,0
1054,0,45,Travel_Frequently,Research & Development,7,3,Life Sciences,1,Male,3,3,Laboratory Technician,1,Divorced,"(4807.0, 6706.0]",1,No,18,3,1,1,24,2,3,24,9,9,11
1055,1,26,Travel_Rarely,Research & Development,25,3,Life Sciences,1,Male,1,1,Laboratory Technician,3,Single,"(990.01, 2908.0]",1,No,12,3,3,0,1,2,2,1,0,0,1
1056,0,41,Travel_Rarely,Research & Development,5,5,Medical,2,Male,4,1,Research Scientist,3,Married,"(990.01, 2908.0]",2,Yes,12,3,1,0,7,5,2,4,2,0,3
1057,0,29,Travel_Rarely,Research & Development,28,4,Medical,4,Female,2,1,Research Scientist,1,Single,"(2908.0, 4807.0]",1,No,14,3,2,0,5,3,1,5,4,0,4
1058,0,34,Travel_Rarely,Research & Development,19,3,Life Sciences,2,Female,2,1,Research Scientist,4,Married,"(2908.0, 4807.0]",1,No,12,3,2,0,10,3,3,10,9,8,7
1059,0,46,Travel_Rarely,Sales,1,2,Marketing,2,Female,3,3,Sales Executive,1,Divorced,"(8605.0, 10504.0]",1,No,25,4,3,3,24,2,3,24,13,15,7
1060,0,40,Travel_Rarely,Research & Development,2,3,Medical,3,Male,3,1,Research Scientist,3,Divorced,"(990.01, 2908.0]",2,No,14,3,3,1,8,3,4,3,1,1,2
1061,0,33,Travel_Frequently,Sales,7,3,Medical,4,Male,3,2,Sales Executive,1,Married,"(2908.0, 4807.0]",0,No,14,3,1,2,5,2,3,4,3,0,3
1062,0,23,Travel_Rarely,Research & Development,26,1,Life Sciences,3,Male,3,1,Research Scientist,4,Divorced,"(990.01, 2908.0]",1,No,12,3,3,2,4,2,2,4,2,0,2
1063,0,33,Travel_Rarely,Research & Development,21,3,Medical,2,Male,4,1,Laboratory Technician,2,Married,"(990.01, 2908.0]",1,No,18,3,4,3,14,6,3,14,11,2,13
1064,0,34,Travel_Frequently,Research & Development,1,3,Medical,4,Male,2,2,Healthcare Representative,1,Single,"(4807.0, 6706.0]",0,No,20,4,3,0,14,3,3,13,9,4,9
1065,0,40,Travel_Frequently,Research & Development,9,4,Medical,4,Male,3,1,Research Scientist,2,Divorced,"(2908.0, 4807.0]",8,Yes,14,3,4,1,3,2,3,1,1,0,0
1066,1,25,Travel_Rarely,Research & Development,3,3,Medical,1,Male,3,1,Laboratory Technician,1,Married,"(2908.0, 4807.0]",5,No,13,3,3,1,6,5,3,2,2,0,2
1067,0,36,Travel_Rarely,Sales,17,2,Marketing,3,Male,2,2,Sales Executive,2,Married,"(4807.0, 6706.0]",2,No,16,3,3,2,12,1,1,4,2,1,3
1068,0,25,Travel_Rarely,Research & Development,7,1,Medical,4,Male,2,1,Research Scientist,4,Married,"(990.01, 2908.0]",1,No,11,3,3,2,2,2,3,2,2,2,1
1069,1,49,Travel_Frequently,Research & Development,28,2,Life Sciences,1,Male,2,2,Laboratory Technician,1,Single,"(2908.0, 4807.0]",3,No,20,4,1,0,20,2,3,4,3,1,3
1070,0,36,Travel_Rarely,Research & Development,7,3,Life Sciences,1,Male,3,1,Laboratory Technician,2,Single,"(990.01, 2908.0]",2,No,11,3,3,0,15,4,3,4,3,1,3
1071,0,38,Travel_Rarely,Sales,14,3,Life Sciences,3,Male,3,2,Sales Executive,2,Married,"(8605.0, 10504.0]",0,No,11,3,4,1,10,3,3,9,8,7,7
1072,1,26,Non-Travel,Sales,29,2,Medical,2,Male,1,2,Sales Executive,1,Single,"(4807.0, 6706.0]",8,No,18,3,4,0,7,6,3,2,2,2,2
1073,0,37,Travel_Rarely,Research & Development,19,3,Life Sciences,3,Male,3,2,Manufacturing Director,3,Married,"(4807.0, 6706.0]",3,No,17,3,1,3,9,2,2,4,3,0,2
1074,0,42,Travel_Frequently,Research & Development,9,2,Medical,1,Female,3,1,Laboratory Technician,4,Single,"(2908.0, 4807.0]",1,No,13,3,3,0,12,3,3,12,9,5,8
1075,0,37,Travel_Rarely,Research & Development,10,1,Life Sciences,4,Female,3,1,Research Scientist,1,Divorced,"(990.01, 2908.0]",0,Yes,13,3,2,2,6,3,2,5,3,4,3
1076,1,30,Travel_Frequently,Human Resources,8,3,Human Resources,3,Female,2,1,Human Resources,4,Divorced,"(990.01, 2908.0]",6,No,11,3,3,1,6,0,2,4,2,1,2
1077,0,32,Travel_Rarely,Research & Development,5,4,Life Sciences,4,Male,2,2,Manufacturing Director,4,Single,"(8605.0, 10504.0]",8,No,24,4,2,0,8,1,3,1,0,0,0
1078,0,23,Travel_Rarely,Research & Development,1,2,Life Sciences,4,Male,3,1,Research Scientist,3,Married,"(990.01, 2908.0]",1,No,22,4,4,1,1,2,3,1,0,0,1
1079,0,31,Travel_Rarely,Research & Development,5,4,Technical Degree,3,Male,3,1,Research Scientist,4,Married,"(4807.0, 6706.0]",0,Yes,12,3,3,1,6,4,3,5,2,0,3
1080,0,42,Travel_Rarely,Research & Development,2,3,Medical,4,Female,2,1,Laboratory Technician,1,Divorced,"(990.01, 2908.0]",0,Yes,11,3,3,1,10,4,3,9,6,7,8
1081,0,40,Non-Travel,Research & Development,8,2,Life Sciences,4,Male,3,2,Healthcare Representative,4,Divorced,"(2908.0, 4807.0]",3,Yes,18,3,3,0,8,2,3,2,2,2,2
1082,0,44,Travel_Rarely,Research & Development,2,1,Life Sciences,1,Female,4,1,Research Scientist,4,Married,"(990.01, 2908.0]",1,No,13,3,4,1,10,5,3,10,5,7,7
1083,0,49,Travel_Frequently,Sales,2,3,Medical,4,Male,2,2,Sales Executive,2,Married,"(4807.0, 6706.0]",2,No,14,3,4,0,17,3,2,9,6,0,8
1084,0,29,Travel_Rarely,Sales,20,2,Marketing,4,Male,3,2,Sales Executive,4,Divorced,"(6706.0, 8605.0]",2,No,14,3,4,1,10,2,3,3,2,0,2
1085,0,35,Travel_Rarely,Research & Development,22,3,Life Sciences,2,Female,4,3,Manager,2,Divorced,"(10504.0, 12403.0]",7,No,18,3,2,1,10,6,2,7,7,6,2
1086,0,26,Travel_Rarely,Research & Development,23,3,Life Sciences,1,Female,3,1,Research Scientist,4,Divorced,"(990.01, 2908.0]",1,No,22,4,2,2,3,3,1,3,2,0,2
1087,0,29,Travel_Frequently,Research & Development,1,3,Life Sciences,4,Male,4,2,Healthcare Representative,3,Single,"(4807.0, 6706.0]",8,Yes,12,3,4,0,10,5,4,3,2,0,2
1088,0,30,Travel_Rarely,Research & Development,17,4,Medical,2,Female,3,3,Manager,1,Married,"(10504.0, 12403.0]",1,Yes,23,4,4,2,9,2,3,9,1,0,8
1089,0,31,Travel_Rarely,Human Resources,2,3,Human Resources,1,Male,2,2,Human Resources,1,Married,"(4807.0, 6706.0]",3,No,12,3,4,0,9,1,3,2,2,1,0
1090,0,33,Travel_Rarely,Human Resources,3,2,Human Resources,4,Male,3,1,Human Resources,2,Divorced,"(990.01, 2908.0]",3,Yes,11,3,3,1,7,4,4,4,3,0,3
1091,0,42,Travel_Rarely,Research & Development,23,5,Life Sciences,1,Female,3,4,Research Director,4,Single,"(14302.0, 16201.0]",2,No,14,3,2,0,16,2,3,1,0,0,0
1092,0,35,Travel_Frequently,Research & Development,18,2,Life Sciences,3,Male,3,3,Manufacturing Director,4,Single,"(8605.0, 10504.0]",2,No,11,3,3,0,10,2,3,2,2,2,2
1093,1,38,Travel_Rarely,Research & Development,2,3,Medical,3,Male,3,2,Manufacturing Director,2,Married,"(4807.0, 6706.0]",4,No,11,3,1,2,7,2,3,5,2,1,4
1094,0,50,Travel_Frequently,Research & Development,20,5,Medical,2,Male,3,4,Healthcare Representative,3,Married,"(10504.0, 12403.0]",2,Yes,15,3,3,1,32,3,3,30,8,12,13
1095,0,35,Travel_Rarely,Research & Development,23,4,Medical,3,Female,3,1,Laboratory Technician,1,Married,"(2908.0, 4807.0]",3,Yes,15,3,3,1,4,3,3,2,2,2,2
1096,0,38,Travel_Rarely,Sales,2,4,Marketing,2,Female,1,2,Sales Representative,4,Married,"(4807.0, 6706.0]",2,Yes,20,4,1,2,20,4,2,4,2,0,3
1097,0,37,Travel_Rarely,Sales,16,4,Marketing,4,Male,2,2,Sales Executive,3,Divorced,"(4807.0, 6706.0]",4,No,19,3,4,2,9,2,3,1,0,0,0
1098,1,22,Travel_Rarely,Research & Development,7,1,Life Sciences,4,Male,3,1,Research Scientist,2,Single,"(990.01, 2908.0]",1,Yes,23,4,1,0,1,2,3,1,0,0,0
1099,1,26,Travel_Frequently,Research & Development,2,3,Life Sciences,1,Male,3,1,Research Scientist,1,Married,"(990.01, 2908.0]",6,Yes,14,3,2,1,6,2,3,3,2,1,2
